mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.6983625888824463,0.04402416310507702,0.10251727104187011,0.016698197470602014,400,2,5,,5,balanced,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 5, 'class_weight': 'balanced'}",0.547945205479452,0.4981132075471698,0.4594594594594595,0.46153846153846156,0.41954022988505746,0.47731931278191997,0.04318989424831247,46,0.6226012793176973,0.550185873605948,0.5268722466960353,0.5255731922398589,0.4167237834132968,0.5283912750545672,0.0660763303409513
4.975080966949463,0.24336339788213343,0.29215273857116697,0.046084543128759065,800,10,1,,10,balanced,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'class_weight': 'balanced'}",0.6309523809523809,0.6931818181818182,0.6178010471204188,0.6741573033707865,0.7231638418079096,0.6678512782866628,0.039006246041663514,40,0.8683473389355743,0.8337801608579088,0.821664464993395,0.8367071524966262,0.8587257617728532,0.8438449758112714,0.01712324543635384
2.5846558094024656,0.2187832099250634,0.24165983200073243,0.07135572832339454,800,2,5,log2,10,,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None}",0.7439024390243902,0.7945205479452054,0.7852760736196319,0.8050314465408805,0.8121212121212121,0.788170343850264,0.023942807541154305,18,0.8766233766233766,0.8844884488448845,0.8719611021069692,0.875605815831987,0.8673139158576052,0.8751985318529645,0.005677089770835666
2.6031924724578857,0.2690361207991758,0.2555851459503174,0.04014159382422483,800,2,1,log2,5,,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'class_weight': None}",0.6630434782608695,0.6514285714285715,0.6432160804020101,0.6428571428571429,0.6914893617021277,0.6584069269301442,0.018095304071220328,42,0.7245179063360881,0.7222222222222222,0.7191316146540027,0.7196765498652291,0.7272727272727273,0.7225642040700538,0.0030405694132677424
0.6506845951080322,0.1271898636767238,0.054205894470214844,0.010928989536876947,200,10,5,log2,,balanced,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.6703910614525139,0.7398843930635838,0.65,0.6701030927835051,0.7391304347826086,0.6939017964164422,0.03796453504157365,38,0.850480109739369,0.8626907073509015,0.8405405405405405,0.8266666666666667,0.8635097493036211,0.8487775547202198,0.013930196266198626
0.5773002147674561,0.08751041115957231,0.048304510116577146,0.005757860664069873,200,5,5,log2,10,,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': None}",0.725,0.8027210884353742,0.7682926829268293,0.782608695652174,0.7901234567901234,0.7737491847609002,0.02680386295801485,22,0.8784440842787682,0.8801313628899836,0.8723747980613893,0.8713826366559485,0.8603531300160514,0.8725372023804281,0.006962378101786541
3.4382694721221925,0.10142210672242945,0.2715607643127441,0.05690979473148257,800,5,5,,5,,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 5, 'class_weight': None}",0.6708074534161491,0.8104575163398693,0.7710843373493976,0.7975460122699386,0.7602339181286549,0.7620258475008019,0.049017081349991866,25,0.8091603053435115,0.8012139605462822,0.803030303030303,0.8078668683812406,0.8085106382978723,0.805956415119842,0.003209106031757895
0.47382392883300783,0.08136567447021292,0.06947035789489746,0.011989707934094172,200,5,1,sqrt,10,,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.7733333333333333,0.7647058823529411,0.8082191780821918,0.8057553956834532,0.7916666666666666,0.7887360912237172,0.017277335206899138,17,0.9331103678929766,0.9407783417935702,0.9292929292929293,0.9391891891891891,0.9233333333333333,0.9331408323003997,0.006417296844255592
1.404910135269165,0.08381853623890895,0.08092765808105469,0.005256829690916644,400,2,2,log2,,balanced,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.7183098591549296,0.7591240875912408,0.75177304964539,0.7647058823529411,0.75177304964539,0.7491371856779783,0.016163799950817168,29,0.9935897435897436,0.9983948635634029,0.9952,0.998389694041868,0.992,0.9955148602390029,0.0025580673222467946
0.684686803817749,0.06921439409768283,0.06808009147644042,0.031387707484678014,200,2,2,log2,10,balanced,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'class_weight': 'balanced'}",0.6404494382022472,0.7045454545454546,0.6632124352331606,0.6631578947368421,0.6737967914438503,0.6690324028323109,0.020829037308932662,39,0.8355795148247979,0.8603042876901799,0.8141361256544503,0.8288770053475936,0.8020698576972833,0.8281933582428611,0.019830166621523183
