threshold,precision,recall,f1
0.23750000000000002,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.24,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2425,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.245,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2475,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.25,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2525,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.255,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2575,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.26,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2625,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.265,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2675,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.27,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2725,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.275,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2775,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.28,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.28250000000000003,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.28500000000000003,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.28750000000000003,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.29,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2925,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.295,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2975,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3025,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.305,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3075,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.31,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3125,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.315,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3175,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.32,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3225,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.325,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3275,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.33,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.3325,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.335,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3375,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.34,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3425,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.34500000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.34750000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.35000000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3525,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.355,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3575,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.36,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3625,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.365,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3675,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.37,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3725,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.375,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3775,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.38,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3825,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.385,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3875,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.39,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3925,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.395,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.3975,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4025,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.405,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.40750000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.41000000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.41250000000000003,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.41500000000000004,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4175,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.42,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4225,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.425,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4275,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.43,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4325,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.435,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4375,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.44,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4425,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.445,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4475,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.45,0.7267441860465116,0.32216494845360827,0.44642857142857145
0.4525,0.7267441860465116,0.32216494845360827,0.44642857142857145
