threshold,precision,recall,f1
0.5575,0.3810930576070901,0.6649484536082474,0.48450704225352115
0.56,0.3818722139673105,0.6623711340206185,0.48444863336475025
0.5625,0.3847305389221557,0.6623711340206185,0.48674242424242425
0.5650000000000001,0.38694992412746587,0.6572164948453608,0.4871060171919771
0.5675,0.38990825688073394,0.6572164948453608,0.4894433781190019
0.5700000000000001,0.39076923076923076,0.654639175257732,0.48940269749518306
0.5725,0.3904320987654321,0.6520618556701031,0.48841698841698844
0.5750000000000001,0.3922480620155039,0.6520618556701031,0.4898354307841239
0.5775,0.39346811819595645,0.6520618556701031,0.49078564500484967
0.58,0.3977987421383648,0.6520618556701031,0.494140625
0.5825,0.3996815286624204,0.6469072164948454,0.4940944881889764
0.585,0.4003215434083601,0.6417525773195877,0.49306930693069306
0.5875,0.3990306946688207,0.6365979381443299,0.49056603773584906
0.59,0.4016393442622951,0.6314432989690721,0.4909819639278557
0.5925,0.3990066225165563,0.6211340206185567,0.48588709677419356
0.595,0.3983333333333333,0.615979381443299,0.48380566801619435
0.5975,0.398989898989899,0.6108247422680413,0.48268839103869654
0.6,0.3983050847457627,0.6056701030927835,0.48057259713701433
0.6025,0.39829059829059826,0.6005154639175257,0.4789311408016444
0.605,0.40241796200345425,0.6005154639175257,0.48190279214064113
0.6075,0.4045138888888889,0.6005154639175257,0.483402489626556
0.61,0.40384615384615385,0.595360824742268,0.48125
0.6125,0.40597539543058,0.595360824742268,0.4827586206896552
0.615,0.40747330960854095,0.5902061855670103,0.48210526315789476
0.6175,0.40860215053763443,0.5876288659793815,0.4820295983086681
0.62,0.41007194244604317,0.5876288659793815,0.4830508474576271
0.6225,0.4127272727272727,0.5850515463917526,0.4840085287846482
0.625,0.41100917431192663,0.5773195876288659,0.48017148981779206
0.6275000000000001,0.41035120147874304,0.5721649484536082,0.47793326157158234
0.63,0.4180790960451977,0.5721649484536082,0.48313384113166485
0.6325000000000001,0.42015209125475284,0.5695876288659794,0.48358862144420134
0.635,0.4225621414913958,0.5695876288659794,0.48518111964873767
0.6375000000000001,0.4230769230769231,0.5670103092783505,0.4845814977973568
0.64,0.42441860465116277,0.5644329896907216,0.48451327433628316
0.6425,0.427734375,0.5644329896907216,0.4866666666666667
0.645,0.4297029702970297,0.5592783505154639,0.48600223964165734
0.6475,0.43141153081510936,0.5592783505154639,0.48709315375982043
0.65,0.4334677419354839,0.5541237113402062,0.48642533936651583
0.6525,0.4311740890688259,0.5489690721649485,0.48299319727891155
0.655,0.4329268292682927,0.5489690721649485,0.48409090909090907
0.6575,0.43558282208588955,0.5489690721649485,0.48574686431014824
0.66,0.43388429752066116,0.5412371134020618,0.481651376146789
0.6625,0.430062630480167,0.5309278350515464,0.47520184544405997
0.665,0.42947368421052634,0.5257731958762887,0.4727694090382387
0.6675,0.4337606837606838,0.5231958762886598,0.4742990654205608
0.67,0.4360086767895879,0.5180412371134021,0.4734982332155477
0.6725,0.43640350877192985,0.5128865979381443,0.471563981042654
0.675,0.43973214285714285,0.5077319587628866,0.47129186602870815
0.6775,0.44144144144144143,0.5051546391752577,0.47115384615384615
0.68,0.4416475972540046,0.49742268041237114,0.4678787878787879
0.6825,0.4400921658986175,0.49226804123711343,0.46472019464720193
0.685,0.44522144522144524,0.49226804123711343,0.4675642594859241
0.6875,0.4413145539906103,0.4845360824742268,0.4619164619164619
0.6900000000000001,0.4397163120567376,0.4793814432989691,0.45869297163995065
0.6925,0.4418052256532066,0.4793814432989691,0.45982694684796044
0.6950000000000001,0.44794188861985473,0.47680412371134023,0.46192259675405745
0.6975,0.45454545454545453,0.47680412371134023,0.46540880503144655
0.7000000000000001,0.45409429280397023,0.47164948453608246,0.46270543615676357
0.7025,0.4609571788413098,0.47164948453608246,0.4662420382165605
0.705,0.4629156010230179,0.46649484536082475,0.46469833119383824
0.7075,0.46134020618556704,0.46134020618556704,0.46134020618556704
0.71,0.4635416666666667,0.4587628865979381,0.46113989637305697
0.7125,0.46965699208443273,0.4587628865979381,0.4641460234680574
0.715,0.472,0.45618556701030927,0.4639580602883355
0.7175,0.4731182795698925,0.4536082474226804,0.4631578947368421
0.72,0.4742547425474255,0.45103092783505155,0.4623513870541612
0.7225,0.473972602739726,0.44587628865979384,0.4594953519256308
0.725,0.47527472527472525,0.44587628865979384,0.4601063829787234
0.7275,0.4803370786516854,0.44072164948453607,0.4596774193548387
0.73,0.480225988700565,0.4381443298969072,0.4582210242587601
0.7325,0.47875354107648727,0.43556701030927836,0.45614035087719296
0.735,0.4785100286532951,0.43041237113402064,0.4531886024423338
0.7375,0.4811594202898551,0.42783505154639173,0.4529331514324693
0.74,0.48104956268221577,0.4252577319587629,0.45143638850889195
