mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12.00635805130005,0.2016508362609104,0.17153716087341309,0.0228488183378395,800,5,2,,20,balanced,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 20, 'class_weight': 'balanced'}",0.7310344827586207,0.8142857142857143,0.8053691275167785,0.8111888111888111,0.8513513513513513,0.8026458974202552,0.0392843445839477,7,0.992,0.9936102236421726,0.9904458598726115,0.9951845906902087,0.9951845906902087,0.9932850529790404,0.001845784475338171
5.140930557250977,0.05356009324113365,0.06653776168823242,0.00477927840646696,400,5,1,,10,,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'class_weight': None}",0.7222222222222222,0.8405797101449275,0.8057553956834532,0.8175182481751825,0.8531468531468531,0.8078444858745277,0.045941304718806066,3,0.916083916083916,0.9182608695652174,0.9182608695652174,0.916083916083916,0.9141856392294221,0.9165750421055379,0.0015411478897391585
3.4193005561828613,0.22232694864651775,0.25281472206115724,0.05930244388960166,800,10,5,sqrt,20,balanced,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': 'balanced'}",0.7453416149068323,0.7862068965517242,0.7804878048780488,0.7974683544303798,0.7515923566878981,0.7722194054909766,0.02024557495430997,13,0.8863636363636364,0.8896103896103896,0.8740031897926634,0.8788368336025848,0.883495145631068,0.8824618390000685,0.005515123419000799
0.686881160736084,0.06872892957691919,0.05477123260498047,0.0052836661673648175,200,10,5,sqrt,5,balanced,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 5, 'class_weight': 'balanced'}",0.6590909090909091,0.7045454545454546,0.6736842105263158,0.6774193548387096,0.6630434782608695,0.6755566814524517,0.015968885862994137,24,0.7346368715083799,0.7349228611500701,0.7215363511659808,0.7420689655172413,0.7249283667621776,0.7316186832207701,0.007424947223826212
3.4890202045440675,0.23447609415127663,0.04904308319091797,0.005903985684075464,200,2,5,,,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.6950354609929078,0.8382352941176471,0.8029197080291971,0.8345323741007195,0.8472222222222222,0.8035890118925387,0.05629571024691521,5,0.8814159292035398,0.8877005347593583,0.8850174216027874,0.8892794376098418,0.8869257950530035,0.8860678236457062,0.002700362609867057
1.4148549556732177,0.16273676809313808,0.10503644943237304,0.03247152165668483,400,10,2,log2,5,balanced,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 5, 'class_weight': 'balanced'}",0.6263736263736264,0.6900584795321637,0.6666666666666666,0.6349206349206349,0.6559139784946236,0.654786677197543,0.022752872745232907,27,0.7229916897506925,0.7350427350427351,0.7305555555555555,0.7210884353741497,0.7159090909090909,0.7251175013264447,0.006835641415985949
1.4014736652374267,0.0831791253047612,0.08843421936035156,0.018098436361560936,400,2,5,sqrt,10,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.5454545454545454,0.6126126126126126,0.5420560747663551,0.6071428571428571,0.5233644859813084,0.5661261151915358,0.036547517390255455,28,0.7673956262425448,0.7755905511811023,0.7459677419354839,0.7649402390438247,0.7525150905432596,0.7612818497892431,0.010647807070134066
2.3223413944244387,0.08710017324791172,0.17969293594360353,0.05503628562555712,800,5,5,log2,5,,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 5, 'class_weight': None}",0.02531645569620253,0.05063291139240506,0.0,0.07407407407407407,0.02531645569620253,0.035067979371776845,0.025233668532107244,30,0.10975609756097561,0.06230529595015576,0.1543026706231454,0.10975609756097561,0.09815950920245399,0.10685593417954127,0.02942244676587775
2.1053116798400877,0.041171112144528725,0.05638313293457031,0.008755072953698309,200,10,2,,10,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'class_weight': None}",0.7083333333333334,0.8321167883211679,0.8,0.8175182481751825,0.8472222222222222,0.8010381184103812,0.048919739801856744,8,0.8939929328621908,0.9014084507042254,0.893542757417103,0.9020979020979021,0.8998242530755711,0.8981732592313986,0.0036745541708956215
1.2617948055267334,0.1551080577783774,0.09097857475280761,0.008613273434204361,400,10,1,log2,20,,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'class_weight': None}",0.7086614173228346,0.7058823529411765,0.6666666666666666,0.752,0.631578947368421,0.6929578768598198,0.04088573415968453,23,0.9122807017543859,0.9106830122591943,0.9125874125874126,0.9179755671902269,0.9122807017543859,0.9131614791091212,0.0024979724517058114
