mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_iter,param_max_depth,param_learning_rate,param_l2_regularization,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.48030877113342285,0.045243177567441055,0.005973005294799804,0.0017136865042088588,10,200,5,0.03,0.1,"{'min_samples_leaf': 10, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.03, 'l2_regularization': 0.1}",0.7721518987341772,0.8533333333333334,0.7948717948717948,0.8311688311688312,0.8024691358024691,0.8107989987821211,0.028428016008697436,18,0.909688013136289,0.9070146818923328,0.9117647058823529,0.9043760129659644,0.9064516129032258,0.9078590053560329,0.0025855226813308713
3.318883848190308,0.08683714830170532,0.04461903572082519,0.007897813032881175,20,800,,0.05,0.0,"{'min_samples_leaf': 20, 'max_iter': 800, 'max_depth': None, 'learning_rate': 0.05, 'l2_regularization': 0.0}",0.8053691275167785,0.8368794326241135,0.8275862068965517,0.8531468531468531,0.8571428571428571,0.8360248954654306,0.018712816716322436,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5828716278076171,0.026736893206004975,0.007339859008789062,0.0012446197911137689,20,200,7,0.05,0.1,"{'min_samples_leaf': 20, 'max_iter': 200, 'max_depth': 7, 'learning_rate': 0.05, 'l2_regularization': 0.1}",0.7721518987341772,0.8513513513513513,0.8104575163398693,0.8243243243243243,0.8235294117647058,0.8163629005028856,0.025800856905193705,16,0.9967845659163987,0.9967948717948718,1.0,0.9951845906902087,0.992,0.9961528056802958,0.002599827275428055
0.3986022472381592,0.035238243562758335,0.006306838989257812,0.0022741174623438437,20,200,5,0.05,1.0,"{'min_samples_leaf': 20, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",0.7625,0.84,0.802547770700637,0.8051948051948052,0.7852760736196319,0.7991037299030148,0.02550491969866108,21,0.9389067524115756,0.9492063492063492,0.946031746031746,0.9238095238095239,0.9385826771653544,0.9393074097249098,0.008764427340523287
0.5050523757934571,0.01167485075490828,0.00877685546875,0.0034613932778706988,10,400,3,0.05,0.0,"{'min_samples_leaf': 10, 'max_iter': 400, 'max_depth': 3, 'learning_rate': 0.05, 'l2_regularization': 0.0}",0.7349397590361446,0.8152866242038217,0.825,0.7228915662650602,0.7777777777777778,0.7751791454565609,0.0411112623159163,24,0.9163987138263665,0.9004739336492891,0.8967642526964561,0.8926905132192846,0.8944881889763779,0.9001631204735547,0.00852394398372602
0.6863125801086426,0.018995177282633346,0.01170940399169922,0.0022884735374183794,50,200,,0.03,0.1,"{'min_samples_leaf': 50, 'max_iter': 200, 'max_depth': None, 'learning_rate': 0.03, 'l2_regularization': 0.1}",0.7126436781609196,0.8076923076923077,0.7398843930635838,0.7529411764705882,0.7857142857142857,0.759775168220337,0.03356371197091967,26,0.9295352323838081,0.9187592319054653,0.9353383458646617,0.9337349397590361,0.9253731343283582,0.9285481768482657,0.005998125065225149
1.3421881675720215,0.019839562993519484,0.015366554260253906,0.003673394545492571,20,400,7,0.1,1.0,"{'min_samples_leaf': 20, 'max_iter': 400, 'max_depth': 7, 'learning_rate': 0.1, 'l2_regularization': 1.0}",0.8,0.8309859154929577,0.8157894736842105,0.8531468531468531,0.863013698630137,0.8325871881908318,0.023216909706938155,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.27308130264282227,0.014725956183355426,0.0035144805908203123,5.385419214938763e-05,10,200,3,0.1,0.0,"{'min_samples_leaf': 10, 'max_iter': 200, 'max_depth': 3, 'learning_rate': 0.1, 'l2_regularization': 0.0}",0.7361963190184049,0.8258064516129032,0.7790697674418605,0.7151515151515152,0.7950310559006211,0.7702510218250611,0.039934708114294254,25,0.9113924050632911,0.9228346456692913,0.8930232558139535,0.8978328173374613,0.9157392686804452,0.9081644785128885,0.011126640173535596
0.4631346225738525,0.012605872023602874,0.009237241744995118,0.004683996162826783,10,200,5,0.03,0.0,"{'min_samples_leaf': 10, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.03, 'l2_regularization': 0.0}",0.7721518987341772,0.8533333333333334,0.8,0.8181818181818182,0.8125,0.8112334100498657,0.02636604708412142,17,0.9108910891089109,0.9155844155844156,0.9117647058823529,0.9052287581699346,0.9093851132686084,0.9105708164028444,0.0033647466928528173
0.8453219413757325,0.012159350718142522,0.013530921936035157,0.005255946299519074,20,200,,0.2,0.1,"{'min_samples_leaf': 20, 'max_iter': 200, 'max_depth': None, 'learning_rate': 0.2, 'l2_regularization': 0.1}",0.8053691275167785,0.8531468531468531,0.8187919463087249,0.8591549295774648,0.8843537414965986,0.8441633196092839,0.028528645880958204,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.4410478591918947,0.06463549238346299,0.03989334106445312,0.005264327667133504,20,800,,0.2,0.1,"{'min_samples_leaf': 20, 'max_iter': 800, 'max_depth': None, 'learning_rate': 0.2, 'l2_regularization': 0.1}",0.8053691275167785,0.8368794326241135,0.8187919463087249,0.8591549295774648,0.863013698630137,0.8366418269314437,0.022356081190732537,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4618368625640869,0.030407164429295308,0.006648063659667969,0.0020696186583729227,10,200,5,0.1,0.1,"{'min_samples_leaf': 10, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.1, 'l2_regularization': 0.1}",0.7662337662337663,0.8472222222222222,0.8322147651006712,0.8108108108108109,0.8413793103448276,0.8195721749424596,0.02939951938369667,14,1.0,1.0,1.0,0.998389694041868,1.0,0.9996779388083736,0.000644122383252821
1.946523332595825,0.022047729812432727,0.023175621032714845,0.0029272862438705235,10,400,,0.2,1.0,"{'min_samples_leaf': 10, 'max_iter': 400, 'max_depth': None, 'learning_rate': 0.2, 'l2_regularization': 1.0}",0.8079470198675497,0.8450704225352113,0.8456375838926175,0.8571428571428571,0.8689655172413793,0.8449526801359231,0.020470068928268657,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
